0.0,3.552265367808655,0.0,0.009999999999999974,0.0,0.009999999999874925
0.1732,3.552265367808655,0.1732,0.009999999999999974,0.153618029144579,0.009999999999874925
0.34641,3.552265367808655,0.34641,0.009999999999999974,0.30724790797621127,0.009999999999874925
0.51962,3.552265367808655,0.51962,0.009999999999999974,0.4608719710406764,0.009999999999874925
0.69282,3.552265367808655,0.69282,0.009999999999999974,0.6144899589204127,0.009999999999874925
0.86603,3.552265367808655,0.86603,0.009999999999999974,0.7681198491740189,0.009999999999874925
1.0392,3.552265367808655,1.0392,0.009999999999999974,0.9217113408850982,0.009999999999874925
1.2124,3.552265367808655,1.2124,0.009999999999999974,1.075329269109605,0.009999999999874925
1.3856,3.552265367808655,1.3856,0.009999999999999974,1.2289474196344143,0.009999999999874925
1.5588,3.552265367808655,1.5588,0.009999999999999974,1.3825655147493254,0.009999999999874925
1.7321,3.552265367808655,1.7321,0.009999999999999974,1.5362721950905844,0.009999999999874925
1.9053,3.552265367808655,1.9053,0.009999999999999974,1.6898931632412013,0.009999999999874925
2.0785,3.552265367808655,2.0785,0.009999999999999974,1.8435113759356379,0.009999999999874925
2.2517,3.552265367808655,2.2517,0.009999999999999974,1.9971263228646658,0.009999999999874925
2.4249,3.552265367808655,2.4249,0.009999999999999974,2.1507444173784105,0.009999999999874925
2.5981,3.552265367808655,2.5981,0.009999999999999974,2.30436560854886,0.009999999999874925
2.7713,3.552265367808655,2.7713,0.009999999999999974,2.4579834908034095,0.009999999999874925
2.9445,3.552265367808655,2.9445,0.009999999999999974,2.6116015850194754,0.009999999999874925
3.1177,3.552265367808655,3.1177,0.009999999999999974,2.7652197220763557,0.009999999999874925
3.2909,3.552265367808655,3.2909,0.009999999999999974,2.9188376041648576,0.009999999999874925
3.4641,3.552265367808655,3.4641,0.009999999999999974,3.072455697758278,0.009999999999874925
3.6373,3.552265367808655,3.6373,0.009999999999999974,3.2260766522736057,0.009999999999874925
3.8105,3.552265367808655,3.8105,0.009999999999999974,3.3796947727681137,0.009999999999874925
3.9837,3.552265367808655,3.9837,0.009999999999999974,3.533309811121062,0.009999999999874925
4.1569,3.552265367808655,4.1569,0.009999999999999974,3.6869307926954704,0.009999999999874925
4.3301,3.552265367808655,4.3301,0.009999999999999974,3.84054867488423,0.009999999999874925
4.5033,3.552265367808655,4.5033,0.009999999999999974,3.994166978934126,0.009999999999874925
4.6765,3.552265367808655,4.6765,0.009999999999999974,4.147787721075772,0.009999999999874925
4.8497,3.552265367808655,4.8497,0.009999999999999974,4.301402999776276,0.009999999999874925
5.0229,3.552265367808655,5.0229,0.009999999999999974,4.455021120122184,0.009999999999874925
5.1962,3.552265367808655,5.1962,0.009999999999999974,4.60873121709773,0.009999999999874925
5.3694,3.552265367808655,5.3694,0.009999999999999974,4.762348861121483,0.009999999999874925
5.5426,3.552265367808655,5.5426,0.009999999999999974,4.915966981494354,0.009999999999874925
5.7158,3.552265367808655,5.7158,0.009999999999999974,5.069585120084285,0.009999999999874925
5.889,3.552265367808655,5.889,0.009999999999999974,5.223202763733173,0.009999999999874925
6.0622,3.552265367808655,6.0622,0.009999999999999974,5.376821306311421,0.009999999999874925
6.2354,3.552265367808655,6.2354,0.009999999999999974,5.530442287951261,0.009999999999874925
6.4086,3.552265367808655,6.4086,0.009999999999999974,5.684059931815806,0.009999999999874925
6.5818,3.552265367808655,6.5818,0.009999999999999974,5.837675208337905,0.009999999999874925
6.755,3.552265367808655,6.755,0.009999999999999974,5.991293328828189,0.009999999999874925
6.9282,3.552265367808655,6.9282,0.009999999999999974,6.1449142565480654,0.009999999999874925
7.1014,3.552265367808655,7.1014,0.009999999999999974,6.298532376916916,0.009999999999874925
7.2746,3.552265367808655,7.2746,0.009999999999999974,6.452150443553585,0.009999999999874925
7.4478,3.552265367808655,7.4478,0.009999999999999974,6.605768635163529,0.009999999999874925
7.621,3.552265367808655,7.621,0.009999999999999974,6.75938627918972,0.009999999999874925
7.7942,3.552265367808655,7.7942,0.009999999999999974,6.913004822441698,0.009999999999874925
7.9674,3.552265367808655,7.9674,0.009999999999999974,7.0666253265262045,0.009999999999874925
8.1406,3.552265367808655,8.1406,0.009999999999999974,7.220243446852855,0.009999999999874925
8.3138,3.552265367808655,8.3138,0.009999999999999974,7.3738587242371025,0.009999999999874925
8.4871,3.552265367808655,8.4871,0.009999999999999974,7.52756840010405,0.009999999999874925
8.6603,3.552212625436841,8.6603,0.009999999999999974,7.681186042316668,0.009999999999874925
8.8335,3.4519215159579626,8.8335,0.01,7.834805008517151,0.009999999999874925
9.0067,3.4519215159579626,9.0067,0.01,7.988425513537529,0.009999999999874925
9.1799,3.4519215159579626,9.1799,0.01,8.142040790702987,0.009999999999874925
9.3531,3.4519215159579626,9.3531,0.01,8.295659387778601,0.009999999999874925
9.5263,3.4519215159579626,9.5263,0.01,8.449279892056946,0.009999999999874925
9.6995,2.5427564726527874,9.6995,0.009999999999998475,8.602897535836684,0.009999999999874925
9.8727,2.5427564726527874,9.8727,0.009999999999998475,8.756515179766314,0.009999999999874925
10.046,2.5427564726527874,10.046,0.009999999999998475,8.910222489440132,0.009999999999874925
10.219,2.5427564726527874,10.219,0.009999999999998475,9.063662745588989,0.009999999999874925
10.392,2.5427564726527874,10.392,0.009999999999998475,9.217103850907787,0.009999999999874925
10.566,2.5427564726527874,10.566,0.009999999999998475,9.37143484656563,0.009999999999874925
10.739,2.5427564726527874,10.739,0.009999999999998475,9.524875106050123,0.009999999999874925
