0.0,0.011088
0.001,0.011087
0.002,0.011086
0.003,0.011085
0.004,0.011084
0.005,0.011083
0.006,0.011082
0.007,0.011081
0.008,0.01108
0.009,0.011079
0.01,0.011078
0.011,0.011077
0.012,0.011076
0.013,0.011075
0.014,0.011074
0.015,0.011073
0.016,0.011072
0.017,0.011071
0.018,0.01107
0.019,0.011069
0.02,0.011068
0.021,0.011067
0.022,0.011066
0.023,0.011065
0.024,0.011064
0.025,0.011063
0.026,0.011061
0.027,0.01106
0.028,0.011058
0.029,0.011057
0.03,0.011055
0.031,0.011054
0.032,0.011052
0.033,0.011051
0.034,0.01105
0.035,0.011048
0.036,0.011047
0.037,0.011045
0.038,0.011044
0.039,0.011042
0.04,0.011041
0.041,0.01104
0.042,0.011038
0.043,0.011037
0.044,0.011035
0.045,0.011034
0.046,0.011032
0.047,0.011031
0.048,0.01103
0.049,0.011029
0.05,0.011028
0.051,0.011024
0.052,0.01102
0.053,0.011016
0.054,0.011012
0.055,0.011008
0.056,0.011004
0.057,0.011
0.058,0.010996
0.059,0.010992
0.06,0.010989
0.061,0.010986
0.062,0.010983
0.063,0.01098
0.064,0.010977
0.065,0.010974
0.066,0.010971
0.067,0.010968
0.068,0.010965
0.069,0.010962
0.07,0.010959
0.071,0.010956
0.072,0.010953
0.073,0.01095
0.074,0.010947
0.075,0.010944
0.076,0.010941
0.077,0.010938
0.078,0.010935
0.079,0.010932
0.08,0.010929
0.081,0.010926
0.082,0.010922
0.083,0.010919
0.084,0.010916
0.085,0.010913
0.086,0.01091
0.087,0.010907
0.088,0.010904
0.089,0.010901
0.09,0.010898
0.091,0.010895
0.092,0.010893
0.093,0.010892
0.094,0.01089
0.095,0.010889
0.096,0.010887
0.097,0.010886
0.098,0.010884
0.099,0.010883
0.1,0.010881
0.101,0.01088
0.102,0.010878
0.103,0.010876
0.104,0.010871
0.105,0.010867
0.106,0.010862
0.107,0.010858
0.108,0.010854
0.109,0.010849
0.11,0.010845
0.111,0.01084
0.112,0.010836
0.113,0.010832
0.114,0.010827
0.115,0.010823
0.116,0.010818
0.117,0.010814
0.118,0.01081
0.119,0.010805
0.12,0.010801
0.121,0.010796
0.122,0.010792
0.123,0.010788
0.124,0.010783
0.125,0.010779
0.126,0.010774
0.127,0.01077
0.128,0.010766
0.129,0.010761
0.13,0.010757
0.131,0.010752
0.132,0.010748
0.133,0.010744
0.134,0.010739
0.135,0.010735
0.136,0.01073
0.137,0.010726
0.138,0.010722
0.139,0.010717
0.14,0.010712
0.141,0.010706
0.142,0.010699
0.143,0.010693
0.144,0.010687
0.145,0.01068
0.146,0.010674
0.147,0.010668
0.148,0.010662
0.149,0.010655
0.15,0.010649
0.151,0.010643
0.152,0.010636
0.153,0.01063
0.154,0.010624
0.155,0.010618
0.156,0.010611
0.157,0.010605
0.158,0.010599
0.159,0.010592
0.16,0.010586
0.161,0.01058
0.162,0.010574
0.163,0.010567
0.164,0.010561
0.165,0.010555
0.166,0.010548
0.167,0.010542
0.168,0.010536
0.169,0.01053
0.17,0.010523
0.171,0.010517
0.172,0.010511
0.173,0.010504
0.174,0.010498
0.175,0.010492
0.176,0.010486
0.177,0.010479
0.178,0.010473
0.179,0.010467
0.18,0.01046
0.181,0.010454
0.182,0.010448
0.183,0.010442
0.184,0.010435
0.185,0.010429
0.186,0.010423
0.187,0.010416
0.188,0.01041
0.189,0.010404
0.19,0.010398
0.191,0.010391
0.192,0.010385
0.193,0.010379
0.194,0.010372
0.195,0.010366
0.196,0.01036
0.197,0.010354
0.198,0.010347
0.199,0.010341
0.2,0.010335
0.201,0.010328
0.202,0.010321
0.203,0.010313
0.204,0.010306
0.205,0.010299
0.206,0.010291
0.207,0.010283
0.208,0.010275
0.209,0.010267
0.21,0.010259
0.211,0.010251
0.212,0.010243
0.213,0.010235
0.214,0.010227
0.215,0.01022
0.216,0.010212
0.217,0.010204
0.218,0.010196
0.219,0.010188
0.22,0.01018
0.221,0.010172
0.222,0.010164
0.223,0.010156
0.224,0.010148
0.225,0.01014
0.226,0.010132
0.227,0.010125
0.228,0.010117
0.229,0.010109
0.23,0.010101
0.231,0.010093
0.232,0.010085
0.233,0.010077
0.234,0.010069
0.235,0.010061
0.236,0.010053
0.237,0.010045
0.238,0.010037
0.239,0.01003
0.24,0.010022
0.241,0.010014
0.242,0.010006
0.243,0.0099979
0.244,0.00999
0.245,0.0099821
0.246,0.0099742
0.247,0.0099663
0.248,0.0099583
0.249,0.0099504
0.25,0.0099425
0.251,0.0099346
0.252,0.0099267
0.253,0.0099188
0.254,0.0099109
0.255,0.0099029
0.256,0.009895
0.257,0.0098871
0.258,0.0098792
0.259,0.0098713
0.26,0.0098634
0.261,0.0098554
0.262,0.0098475
0.263,0.0098381
0.264,0.0098277
0.265,0.0098174
0.266,0.0098071
0.267,0.0097967
0.268,0.0097864
0.269,0.0097761
0.27,0.0097657
0.271,0.0097554
0.272,0.0097451
0.273,0.0097347
0.274,0.0097244
0.275,0.0097141
0.276,0.0097037
0.277,0.0096934
0.278,0.0096831
0.279,0.0096727
0.28,0.0096624
0.281,0.0096521
0.282,0.0096417
0.283,0.0096314
0.284,0.0096211
0.285,0.0096107
0.286,0.0096004
0.287,0.0095901
0.288,0.0095797
0.289,0.0095694
0.29,0.0095585
0.291,0.0095472
0.292,0.0095358
0.293,0.0095244
0.294,0.009513
0.295,0.0095016
0.296,0.0094898
0.297,0.009478
0.298,0.0094662
0.299,0.0094544
0.3,0.0094426
0.301,0.0094308
0.302,0.0094191
0.303,0.0094073
0.304,0.0093955
0.305,0.0093837
0.306,0.0093719
0.307,0.0093601
0.308,0.0093483
0.309,0.0093366
0.31,0.0093248
0.311,0.009313
0.312,0.0093012
0.313,0.0092894
0.314,0.0092776
0.315,0.0092658
0.316,0.0092541
0.317,0.0092423
0.318,0.0092305
0.319,0.0092187
0.32,0.0092068
0.321,0.0091948
0.322,0.0091829
0.323,0.009171
0.324,0.009159
0.325,0.0091471
0.326,0.0091351
0.327,0.0091232
0.328,0.0091112
0.329,0.0090993
0.33,0.0090873
0.331,0.0090754
0.332,0.0090634
0.333,0.0090515
0.334,0.0090339
0.335,0.0090136
0.336,0.0089932
0.337,0.0089723
0.338,0.0089508
0.339,0.0089294
0.34,0.0089079
0.341,0.0088865
0.342,0.008865
0.343,0.0088435
0.344,0.0088221
0.345,0.0088006
0.346,0.0087792
0.347,0.0087577
0.348,0.0087363
0.349,0.0087148
0.35,0.0086933
0.351,0.0086719
0.352,0.0086504
0.353,0.008629
0.354,0.0086075
0.355,0.0085861
0.356,0.0085646
0.357,0.0085431
0.358,0.0085217
0.359,0.0085002
0.36,0.0084788
0.361,0.0084573
0.362,0.0084359
0.363,0.0084144
0.364,0.0083929
0.365,0.0083715
0.366,0.00835
0.367,0.0083286
0.368,0.0083071
0.369,0.0082857
0.37,0.0082642
0.371,0.0082428
0.372,0.0082213
0.373,0.0081998
0.374,0.0081784
0.375,0.0081569
0.376,0.008141
0.377,0.0081304
0.378,0.0081199
0.379,0.0081093
0.38,0.0080987
0.381,0.0080882
0.382,0.0080776
0.383,0.008067
0.384,0.0080565
0.385,0.0080459
0.386,0.0080354
0.387,0.0080248
0.388,0.0080142
0.389,0.0080037
0.39,0.0079931
0.391,0.0079825
0.392,0.007972
0.393,0.0079614
0.394,0.0079509
0.395,0.0079403
0.396,0.0079297
0.397,0.0079192
0.398,0.0079086
0.399,0.007898
0.4,0.0078875
0.401,0.0078769
0.402,0.0078664
0.403,0.0078558
0.404,0.0078452
0.405,0.0078347
0.406,0.0078281
0.407,0.0078422
0.408,0.0078563
0.409,0.0078703
0.41,0.0078844
0.411,0.0078985
0.412,0.0079125
0.413,0.0079266
0.414,0.0079407
0.415,0.0079548
0.416,0.0079666
0.417,0.0079591
0.418,0.0079517
0.419,0.0079443
0.42,0.0079368
0.421,0.0079294
0.422,0.007922
0.423,0.0079145
0.424,0.0079071
0.425,0.0078997
0.426,0.0078922
0.427,0.0078848
0.428,0.0078773
0.429,0.0078699
0.43,0.0078625
0.431,0.007855
0.432,0.0078476
0.433,0.0078402
0.434,0.0078327
0.435,0.0078253
0.436,0.0078178
0.437,0.0078104
0.438,0.007803
0.439,0.0077955
0.44,0.0077881
0.441,0.0077807
0.442,0.0077732
0.443,0.0077658
0.444,0.0077584
0.445,0.0077509
0.446,0.0077594
0.447,0.0077668
0.448,0.0077742
0.449,0.0077817
0.45,0.0077891
0.451,0.0077965
0.452,0.007804
0.453,0.0078114
0.454,0.0078188
0.455,0.0078265
0.456,0.0078343
0.457,0.0078421
0.458,0.0078499
0.459,0.0078577
0.46,0.0078655
0.461,0.0078733
0.462,0.0078811
0.463,0.0078889
0.464,0.0078968
0.465,0.0079046
0.466,0.0079124
0.467,0.0079202
0.468,0.007928
0.469,0.0079358
0.47,0.0079526
0.471,0.0079775
0.472,0.0080025
0.473,0.0080274
0.474,0.0080523
0.475,0.0080772
0.476,0.0081021
0.477,0.008127
0.478,0.008152
0.479,0.0081769
0.48,0.0082018
0.481,0.0082267
0.482,0.0082516
0.483,0.0082765
0.484,0.0083014
0.485,0.0083264
0.486,0.0083513
0.487,0.0083762
0.488,0.0084011
0.489,0.008426
0.49,0.0084522
0.491,0.0084784
0.492,0.0085045
0.493,0.0085306
0.494,0.0085567
0.495,0.0085829
0.496,0.008609
0.497,0.0086351
0.498,0.0086612
0.499,0.0086874
0.5,0.0087135
0.501,0.0087396
0.502,0.0087657
0.503,0.0087919
0.504,0.008818
0.505,0.0088441
0.506,0.0088702
0.507,0.0088964
0.508,0.0089225
0.509,0.0089486
0.51,0.0089748
0.511,0.0090009
0.512,0.009027
0.513,0.0090531
0.514,0.0090793
0.515,0.0091054
0.516,0.0091315
0.517,0.0091434
0.518,0.0091552
0.519,0.009167
0.52,0.0091788
0.521,0.0091906
0.522,0.0092025
0.523,0.0092143
0.524,0.0092261
0.525,0.0092379
0.526,0.0092497
0.527,0.0092615
0.528,0.0092734
0.529,0.0092852
0.53,0.009297
0.531,0.0093088
0.532,0.0093206
0.533,0.0093325
0.534,0.0093443
0.535,0.0093561
0.536,0.0093679
0.537,0.0093797
0.538,0.0093915
0.539,0.0093992
0.54,0.0094038
0.541,0.0094084
0.542,0.009413
0.543,0.0094176
0.544,0.0094221
0.545,0.0094267
0.546,0.0094313
0.547,0.0094359
0.548,0.0094405
0.549,0.0094451
0.55,0.0094497
0.551,0.0094543
0.552,0.0094589
0.553,0.0094635
0.554,0.0094681
0.555,0.0094727
0.556,0.0094773
0.557,0.0094818
0.558,0.0094864
0.559,0.009491
0.56,0.0094956
0.561,0.0095002
0.562,0.0095048
0.563,0.0095094
0.564,0.009514
0.565,0.0095186
0.566,0.0095232
0.567,0.0095267
0.568,0.0095279
0.569,0.0095292
0.57,0.0095304
0.571,0.0095317
0.572,0.009533
0.573,0.0095342
0.574,0.0095355
0.575,0.0095368
0.576,0.009538
0.577,0.0095393
0.578,0.0095405
0.579,0.0095418
0.58,0.0095431
0.581,0.0095443
0.582,0.0095456
0.583,0.0095468
0.584,0.0095481
0.585,0.009551
0.586,0.009559
0.587,0.0095669
0.588,0.0095748
0.589,0.0095827
0.59,0.0095906
0.591,0.0095986
0.592,0.0096065
0.593,0.0096144
0.594,0.0096223
0.595,0.0096302
0.596,0.0096382
0.597,0.0096461
0.598,0.009654
0.599,0.0096619
0.6,0.0096698
0.601,0.0096778
0.602,0.0096857
0.603,0.0096936
0.604,0.0097015
0.605,0.0097094
0.606,0.0097174
0.607,0.0097253
0.608,0.0097332
0.609,0.0097411
0.61,0.009749
0.611,0.009757
0.612,0.0097649
0.613,0.0097728
0.614,0.0097807
0.615,0.0097886
0.616,0.0097966
0.617,0.0098045
0.618,0.0098111
0.619,0.0098167
0.62,0.0098223
0.621,0.0098297
0.622,0.0098382
0.623,0.0098464
0.624,0.0098546
0.625,0.0098628
0.626,0.009871
0.627,0.0098792
0.628,0.0098874
0.629,0.0098956
0.63,0.0099038
0.631,0.009912
0.632,0.0099202
0.633,0.0099284
0.634,0.0099366
0.635,0.0099448
0.636,0.009953
0.637,0.0099612
0.638,0.0099694
0.639,0.0099776
0.64,0.0099858
0.641,0.009994
0.642,0.010002
0.643,0.01001
0.644,0.010019
0.645,0.010027
0.646,0.010035
0.647,0.010043
0.648,0.010051
0.649,0.01006
0.65,0.010068
0.651,0.010076
0.652,0.010084
0.653,0.010092
0.654,0.010101
0.655,0.010109
0.656,0.010117
0.657,0.010125
0.658,0.010133
0.659,0.010142
0.66,0.01015
0.661,0.010158
0.662,0.010166
0.663,0.010174
0.664,0.010183
0.665,0.010191
0.666,0.010199
0.667,0.010207
0.668,0.010214
0.669,0.01022
0.67,0.010227
0.671,0.010234
0.672,0.010241
0.673,0.010247
0.674,0.010254
0.675,0.010261
0.676,0.010268
0.677,0.010275
0.678,0.010281
0.679,0.010288
0.68,0.010295
0.681,0.010302
0.682,0.010309
0.683,0.010315
0.684,0.010322
0.685,0.010329
0.686,0.010336
0.687,0.010342
0.688,0.010349
0.689,0.010356
0.69,0.010363
0.691,0.01037
0.692,0.010376
0.693,0.010383
0.694,0.01039
0.695,0.010397
0.696,0.010404
0.697,0.01041
0.698,0.010417
0.699,0.010424
0.7,0.010431
0.701,0.010437
0.702,0.010444
0.703,0.010451
0.704,0.010458
0.705,0.010465
0.706,0.010471
0.707,0.010478
0.708,0.010485
0.709,0.010492
0.71,0.010498
0.711,0.010505
0.712,0.010512
0.713,0.010519
0.714,0.010526
0.715,0.010532
0.716,0.010539
0.717,0.010546
0.718,0.010553
0.719,0.010561
0.72,0.010569
0.721,0.010576
0.722,0.010584
0.723,0.010592
0.724,0.010599
0.725,0.010607
0.726,0.010615
0.727,0.010622
0.728,0.01063
0.729,0.010638
0.73,0.010645
0.731,0.010653
0.732,0.010661
0.733,0.010668
0.734,0.010676
0.735,0.010684
0.736,0.010691
0.737,0.010699
0.738,0.010707
0.739,0.010714
0.74,0.010722
0.741,0.01073
0.742,0.010737
0.743,0.010745
0.744,0.010753
0.745,0.01076
0.746,0.010768
0.747,0.010776
0.748,0.010784
0.749,0.01079
0.75,0.010796
0.751,0.010801
0.752,0.010807
0.753,0.010812
0.754,0.010818
0.755,0.010823
0.756,0.010829
0.757,0.010834
0.758,0.01084
0.759,0.010846
0.76,0.010851
0.761,0.010857
0.762,0.010862
0.763,0.010868
0.764,0.010873
0.765,0.010879
0.766,0.010885
0.767,0.01089
0.768,0.010896
0.769,0.010901
0.77,0.010907
0.771,0.010912
0.772,0.010918
0.773,0.010924
0.774,0.010929
0.775,0.010935
0.776,0.01094
0.777,0.010946
0.778,0.010951
0.779,0.010957
0.78,0.010962
0.781,0.010968
0.782,0.010974
0.783,0.010979
0.784,0.010985
0.785,0.01099
0.786,0.010996
0.787,0.011001
0.788,0.011007
0.789,0.011013
0.79,0.011018
0.791,0.011024
0.792,0.011029
0.793,0.011035
0.794,0.01104
0.795,0.011046
0.796,0.011052
0.797,0.011057
0.798,0.011063
0.799,0.011068
0.8,0.011074
0.801,0.011079
0.802,0.011085
0.803,0.01109
0.804,0.011096
0.805,0.011102
0.806,0.011107
0.807,0.011113
0.808,0.011118
0.809,0.011124
0.81,0.011129
0.811,0.011135
0.812,0.011141
0.813,0.011146
0.814,0.011152
0.815,0.011157
0.816,0.011163
0.817,0.011168
0.818,0.011174
0.819,0.011179
0.82,0.011185
0.821,0.011191
0.822,0.011196
0.823,0.011203
0.824,0.01121
0.825,0.011216
0.826,0.011223
0.827,0.01123
0.828,0.011236
0.829,0.011243
0.83,0.011247
0.831,0.011251
0.832,0.011254
0.833,0.011257
0.834,0.011261
0.835,0.011264
0.836,0.011268
0.837,0.011271
0.838,0.011275
0.839,0.011278
0.84,0.011281
0.841,0.011285
0.842,0.011288
0.843,0.011292
0.844,0.011295
0.845,0.011299
0.846,0.011302
0.847,0.011305
0.848,0.011309
0.849,0.011312
0.85,0.011316
0.851,0.011319
0.852,0.011323
0.853,0.011326
0.854,0.011329
0.855,0.011333
0.856,0.011336
0.857,0.01134
0.858,0.011343
0.859,0.011347
0.86,0.01135
0.861,0.011353
0.862,0.011357
0.863,0.01136
0.864,0.011364
0.865,0.011367
0.866,0.011371
0.867,0.011374
0.868,0.011377
0.869,0.011381
0.87,0.011384
0.871,0.011388
0.872,0.011391
0.873,0.011395
0.874,0.011398
0.875,0.011402
0.876,0.011405
0.877,0.011409
0.878,0.011412
0.879,0.011416
0.88,0.011419
0.881,0.011423
0.882,0.011426
0.883,0.01143
0.884,0.011433
0.885,0.011437
0.886,0.01144
0.887,0.011444
0.888,0.011447
0.889,0.011451
0.89,0.011454
0.891,0.011458
0.892,0.011461
0.893,0.011465
0.894,0.011468
0.895,0.011472
0.896,0.011475
0.897,0.011479
0.898,0.011482
0.899,0.011486
0.9,0.011489
0.901,0.011493
0.902,0.011496
