0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0094593,0.05661,0.0013989,0.00036088,4.3235e-05,4.181e-05,4.3341e-05,3.6205e-05
0.02,0.027616,0.11082,0.0055537,0.0015612,0.00029735,0.0002901,0.00029702,0.00024775
0.03,0.051078,0.1577,0.012936,0.0039293,0.00109,0.0010738,0.0010914,0.00091343
0.04,0.077847,0.19835,0.023528,0.0076219,0.0028477,0.0028284,0.0028562,0.0024005
0.05,0.1069,0.2343,0.037169,0.012684,0.006003,0.0059984,0.0060239,0.005096
0.06,0.13772,0.2663,0.053691,0.019095,0.010924,0.010946,0.010955,0.0093406
0.07,0.16985,0.29533,0.072808,0.026812,0.017864,0.017938,0.017915,0.015394
0.08,0.20291,0.32185,0.094203,0.035771,0.026971,0.027129,0.027055,0.023422
0.09,0.23641,0.34622,0.11755,0.045919,0.038318,0.038552,0.038405,0.033529
0.1,0.26989,0.36886,0.14252,0.057196,0.051867,0.052175,0.051911,0.045713
0.11,0.30283,0.38976,0.16879,0.069513,0.067511,0.067885,0.067463,0.059871
0.12,0.3348,0.40959,0.19598,0.082779,0.085079,0.085511,0.084885,0.075867
0.13,0.36557,0.4282,0.22377,0.096874,0.10438,0.10486,0.10397,0.093539
0.14,0.39495,0.44595,0.25178,0.11169,0.12513,0.12564,0.1245,0.11267
0.15,0.42284,0.46269,0.27978,0.12709,0.14711,0.14768,0.14621,0.13305
0.16,0.44918,0.47865,0.30743,0.14296,0.17002,0.17063,0.16886,0.15446
0.17,0.47395,0.49384,0.33459,0.15919,0.19366,0.19431,0.19217,0.17672
0.18,0.49714,0.5085,0.36098,0.17569,0.21774,0.21841,0.21596,0.19953
0.19,0.51883,0.52261,0.38658,0.19235,0.24209,0.24275,0.23995,0.22274
0.2,0.53908,0.53601,0.41115,0.20907,0.26643,0.26712,0.26403,0.24607
0.21,0.55798,0.54884,0.43475,0.22577,0.29065,0.29132,0.28792,0.26941
0.22,0.5756,0.56116,0.45719,0.24239,0.31451,0.3152,0.31157,0.29255
0.23,0.59204,0.57312,0.47859,0.25885,0.33795,0.33861,0.33477,0.31542
0.24,0.60739,0.58472,0.49881,0.27509,0.36079,0.36146,0.35744,0.33784
0.25,0.62173,0.59583,0.51799,0.29107,0.38303,0.38365,0.37949,0.35979
0.26,0.63514,0.60652,0.53605,0.30674,0.40451,0.40513,0.40086,0.38114
0.27,0.6477,0.61689,0.55312,0.32208,0.42525,0.42584,0.4215,0.40186
0.28,0.65948,0.62694,0.56915,0.33705,0.44516,0.44574,0.44136,0.42191
0.29,0.67054,0.63662,0.58427,0.35165,0.46432,0.46487,0.46048,0.44122
0.3,0.68092,0.64593,0.59847,0.36584,0.48258,0.48312,0.47878,0.45983
0.31,0.69071,0.65503,0.61184,0.37963,0.50012,0.50062,0.49633,0.47769
0.32,0.69993,0.66385,0.6244,0.39302,0.5168,0.5173,0.51307,0.49485
0.33,0.70863,0.67235,0.63624,0.40598,0.53275,0.53322,0.52909,0.51124
0.34,0.71686,0.68081,0.64736,0.41855,0.5479,0.54836,0.54435,0.52695
0.35,0.72465,0.68896,0.65786,0.43069,0.56238,0.5628,0.55893,0.54196
0.36,0.73206,0.69682,0.66774,0.44245,0.5761,0.57652,0.5728,0.55631
0.37,0.73909,0.7046,0.67709,0.4538,0.58922,0.58961,0.58604,0.57
0.38,0.7458,0.71208,0.6859,0.46478,0.60166,0.60204,0.59864,0.58309
0.39,0.75218,0.7194,0.69425,0.47538,0.61355,0.6139,0.61067,0.59554
0.4,0.75829,0.72637,0.70215,0.48563,0.62481,0.62518,0.6221,0.60746
0.41,0.76411,0.73332,0.70965,0.49551,0.63561,0.63593,0.63303,0.61883
0.42,0.76969,0.74,0.71676,0.50506,0.64583,0.64615,0.64343,0.62968
