0.62,0.82071,0.8413,0.77155,0.64617,0.71587,0.71606,0.7179,0.71662
0.63,0.82387,0.84515,0.77568,0.65169,0.72174,0.72193,0.72372,0.72246
0.64,0.82694,0.84893,0.77967,0.65704,0.72738,0.72757,0.72935,0.72811
0.65,0.82991,0.8526,0.78353,0.66224,0.73286,0.73305,0.73479,0.73357
0.66,0.8328,0.85619,0.78725,0.66729,0.73814,0.73832,0.74005,0.73885
0.67,0.8356,0.85969,0.79086,0.6722,0.74325,0.74345,0.74514,0.74396
0.68,0.83832,0.8631,0.79435,0.67697,0.74819,0.74837,0.75006,0.7489
0.69,0.84097,0.86642,0.79773,0.68162,0.753,0.75319,0.75483,0.75368
0.7,0.84355,0.86968,0.801,0.68613,0.75762,0.7578,0.75944,0.75831
0.71,0.84605,0.87284,0.80417,0.69052,0.76211,0.7623,0.76391,0.7628
0.72,0.84848,0.87596,0.80724,0.69479,0.76647,0.76664,0.76825,0.76715
0.73,0.85086,0.87897,0.81023,0.69896,0.77069,0.77087,0.77244,0.77136
0.74,0.85317,0.88196,0.81312,0.70301,0.77477,0.77494,0.77652,0.77545
0.75,0.85542,0.88484,0.81593,0.70696,0.77875,0.77893,0.78047,0.77941
0.76,0.8576,0.88765,0.81866,0.7108,0.78259,0.78276,0.7843,0.78325
0.77,0.85973,0.89038,0.82131,0.71455,0.78634,0.78651,0.78801,0.78699
0.78,0.86181,0.89308,0.82388,0.7182,0.78997,0.79013,0.79163,0.79061
0.79,0.86384,0.89568,0.82639,0.72176,0.79349,0.79366,0.79513,0.79413
0.8,0.86581,0.89824,0.82882,0.72523,0.7969,0.79707,0.79854,0.79755
0.81,0.86774,0.9007,0.83119,0.72862,0.80026,0.80042,0.80185,0.80088
0.82,0.86962,0.90313,0.8335,0.73191,0.80348,0.80364,0.80507,0.80411
0.83,0.87146,0.90546,0.83574,0.73514,0.80662,0.80679,0.8082,0.80725
0.84,0.87325,0.90777,0.83793,0.73828,0.8097,0.80985,0.81124,0.81031
0.85,0.875,0.90999,0.84006,0.74134,0.81268,0.81284,0.8142,0.81328
0.86,0.8767,0.91217,0.84213,0.74434,0.81557,0.81572,0.81708,0.81617
0.87,0.87836,0.91428,0.84416,0.74726,0.81841,0.81857,0.81989,0.81899
0.88,0.87999,0.91636,0.84613,0.75012,0.82114,0.8213,0.82262,0.82173
0.89,0.88157,0.91837,0.84805,0.7529,0.82383,0.82398,0.82528,0.82441
0.9,0.88312,0.92036,0.84992,0.75563,0.82643,0.82658,0.82788,0.82701
0.91,0.88463,0.92226,0.85175,0.75829,0.82899,0.82914,0.8304,0.82955
0.92,0.8861,0.92415,0.85353,0.76089,0.83146,0.8316,0.83286,0.83202
0.93,0.88755,0.92598,0.85527,0.76344,0.83388,0.83403,0.83527,0.83443
0.94,0.88896,0.92777,0.85696,0.76592,0.83623,0.83638,0.8376,0.83678
0.95,0.89035,0.92949,0.85862,0.76835,0.83854,0.83869,0.83989,0.83907
0.96,0.8917,0.9312,0.86024,0.77073,0.84078,0.84091,0.84211,0.84131
0.97,0.89302,0.93286,0.86182,0.77305,0.84297,0.84311,0.84428,0.84349
0.98,0.89431,0.93446,0.86337,0.77533,0.8451,0.84523,0.8464,0.84561
0.99,0.89558,0.93604,0.86488,0.77755,0.84719,0.84733,0.84847,0.84769
1.0,0.89681,0.93756,0.86635,0.77973,0.84922,0.84935,0.85048,0.84972
