0.0,0.043746
0.001,0.043745
0.002,0.043745
0.003,0.043744
0.004,0.043743
0.005,0.043742
0.006,0.043741
0.007,0.04374
0.008,0.04374
0.009,0.043739
0.01,0.043738
0.011,0.043737
0.012,0.043736
0.013,0.043735
0.014,0.043734
0.015,0.043734
0.016,0.043733
0.017,0.043732
0.018,0.043731
0.019,0.04373
0.02,0.043729
0.021,0.043728
0.022,0.043728
0.023,0.043727
0.024,0.043726
0.025,0.043725
0.026,0.043724
0.027,0.043723
0.028,0.043722
0.029,0.043722
0.03,0.043721
0.031,0.04372
0.032,0.043719
0.033,0.043718
0.034,0.043717
0.035,0.043716
0.036,0.043716
0.037,0.043715
0.038,0.043714
0.039,0.043713
0.04,0.043712
0.041,0.043711
0.042,0.04371
0.043,0.043707
0.044,0.043705
0.045,0.043702
0.046,0.0437
0.047,0.043697
0.048,0.043695
0.049,0.043692
0.05,0.043689
0.051,0.043687
0.052,0.043684
0.053,0.043682
0.054,0.043679
0.055,0.043677
0.056,0.043674
0.057,0.043671
0.058,0.043669
0.059,0.043666
0.06,0.043664
0.061,0.043661
0.062,0.043659
0.063,0.043656
0.064,0.043653
0.065,0.043651
0.066,0.043648
0.067,0.043646
0.068,0.043643
0.069,0.043641
0.07,0.043638
0.071,0.043636
0.072,0.043633
0.073,0.04363
0.074,0.043628
0.075,0.043625
0.076,0.043623
0.077,0.04362
0.078,0.043618
0.079,0.043615
0.08,0.043612
0.081,0.04361
0.082,0.043607
0.083,0.043605
0.084,0.043601
0.085,0.043597
0.086,0.043592
0.087,0.043588
0.088,0.043584
0.089,0.043579
0.09,0.043575
0.091,0.043571
0.092,0.043566
0.093,0.043562
0.094,0.043558
0.095,0.043554
0.096,0.043549
0.097,0.043545
0.098,0.043541
0.099,0.043536
0.1,0.043532
0.101,0.043528
0.102,0.043523
0.103,0.043519
0.104,0.043515
0.105,0.04351
0.106,0.043506
0.107,0.043502
0.108,0.043497
0.109,0.043493
0.11,0.043489
0.111,0.043485
0.112,0.04348
0.113,0.043476
0.114,0.043472
0.115,0.043467
0.116,0.043463
0.117,0.043459
0.118,0.043454
0.119,0.04345
0.12,0.043446
0.121,0.043441
0.122,0.043437
0.123,0.043433
0.124,0.043428
0.125,0.043424
0.126,0.043418
0.127,0.043412
0.128,0.043406
0.129,0.0434
0.13,0.043393
0.131,0.043387
0.132,0.043381
0.133,0.043375
